Team,Diagnosis Code,Z score
ProActa,I50.21,-43.294788
ProActa,I27,105.6416192
ProActa,I27.8,87.63297939
ProActa,I27.82,64.585297
ProActa,C30-C39,202.3018503
ProActa,C34,213.0057482
ProActa,C34.1,149.8250177
ProActa,C34.11,92.54710324
ProActa,J43,103.8252267
ProActa,J43.9,108.8891489
ProActa,D64,782.690881
ProActa,D64.9,711.6069482
ProActa,I11,273.6544353
ProActa,I11.0,259.3359088
ProActa,L60,55.31956054
ProActa,L60.2,4.154525815
ProActa,C34.9,217.3369549
ProActa,C34.91,120.5109279
ProActa,Z99,298.2928265
ProActa,Z99.8,246.6712853
ProActa,Z99.81,255.2834152
ProActa,J34,26.42379457
ProActa,J34.8,8.27891164
ProActa,J34.89,8.278942748
ProActa,R59,189.9952269
ProActa,R59.0,107.9491356
ProActa,I25.8,18.22253926
ProActa,I25.82,6.640372871
ProActa,I25.11,-8.278422015
ProActa,I25.119,22.36994851
ProActa,T80-T88,256.8922452
ProActa,T82,92.24528882
ProActa,T82.8,65.24781695
ProActa,T82.89,17.42883318
ProActa,T82.897,6.646525972
ProActa,T82.897A,6.64657557
ProActa,I21,195.1516166
ProActa,I21.4,188.7960666
ProActa,I25.4,11.62857185
ProActa,I25.42,9.969165008
ProActa,R94.3,27.31726768
ProActa,R94.39,-10.80576979
ProActa,I25.7,8.307107028
ProActa,I25.71,4.986361849
ProActa,R57,559.7953046
ProActa,R57.0,331.133193
ProActa,D68.9,252.859416
ProActa,N17,2057.543851
ProActa,N17.0,320.4119351
ProActa,E87.5,629.3639374
ProActa,E87.1,1106.924946
ProActa,J96,1452.327596
ProActa,J96.9,214.1719081
ProActa,J96.91,177.7042767
ProActa,E87.2,816.5262168
ProActa,A70-A74,4.154448306
ProActa,A74,4.15447931
ProActa,A74.9,4.15447931
ProActa,E87.3,163.805004
ProActa,S06.6,-9.968335709
ProActa,S06.6X,-9.968335709
ProActa,S06.6X0,-45.81190581
ProActa,S06.6X0A,-44.14617112
ProActa,S22,64.27806521
ProActa,S22.4,59.50507205
ProActa,S22.41,30.67774402
ProActa,S22.41XA,33.16368542
ProActa,R31,139.5456031
ProActa,R31.9,52.05699722
ProActa,F05,148.2591738
ProActa,E86,897.0158749
ProActa,E86.0,562.6769734
ProActa,G47.33,167.1918327
ProActa,I49.3,-5.80553718
ProActa,F01,24.05119876
ProActa,F01.5,24.05119876
ProActa,F01.50,10.79235517
ProActa,S32,76.65661911
ProActa,S32.8,29.011869
ProActa,S32.81,22.39231023
ProActa,S32.810,15.76392664
ProActa,S32.810A,19.92188343
ProActa,R06.8,15.73620728
ProActa,R06.82,24.0671041
ProActa,S42,-5.795558379
ProActa,S42.0,-0.830243244
ProActa,S42.02,4.982510757
ProActa,S42.021,2.492742469
ProActa,S01.0,36.43581057
ProActa,S01.01,31.48062142
ProActa,S01.01XA,31.4828601
ProActa,S27,-116.8933198
ProActa,S27.0,-6.646952866
ProActa,S27.0XXA,-6.647201192
ProActa,H90,6.596658341
ProActa,H90.5,7.469974841
ProActa,S42.2,3.319835008
ProActa,S42.29,0.830665701
ProActa,S42.292,0
ProActa,Z90.2,3.322305091
ProActa,M1A.9,34.82320154
ProActa,M1A.9XX1,-1.662385136
ProActa,S22.42,-9.972509174
ProActa,S22.42XA,-12.46861201
ProActa,C60-C63,56.74807548
ProActa,C61,34.60173124
ProActa,M80,62.84641417
ProActa,M80.8,33.17049956
ProActa,M80.88,8.307943906
ProActa,Z95,161.8625123
ProActa,Z95.2,-6.627503682
ProActa,E11.4,92.81091379
ProActa,E11.42,31.39779115
ProActa,H02,14.90719528
ProActa,H02.4,9.129189747
ProActa,H02.40,9.13137363
ProActa,H02.403,2.492658744
ProActa,H02.8,-4.15413045
ProActa,H02.83,-3.324335048
ProActa,H02.834,-2.493270281
ProActa,H02.831,-3.324508765
ProActa,T30-T32,-93.35368238
ProActa,T31,-44.07840021
ProActa,T31.0,-12.45836228
ProActa,K00-K14,256.9677194
ProActa,K08,7.47393909
ProActa,K08.3,9.969611246
ProActa,T20,-41.62524303
ProActa,T20.2,-8.312040655
ProActa,T23,-12.46013332
ProActa,T23.3,4.154618825
ProActa,S02.4,2.492174942
ProActa,J96.0,952.6621021
ProActa,J96.00,-22.45161119
ProActa,S68,-12.46945024
ProActa,S68.6,0
ProActa,M86-M90,141.5977681
ProActa,M87,49.68286634
ProActa,M87.8,4.984948283
ProActa,T23.2,-20.78503674
ProActa,T23.20,1.661883829
ProActa,T23.201,0.831087516
ProActa,F43.2,0.826641002
ProActa,F43.22,2.491476977
ProActa,R50,251.4023927
ProActa,R50.9,187.2360735
ProActa,M25.642,6.635257293
ProActa,S68.1,4.153921201
ProActa,M26-M27,-4.150171569
ProActa,M26,13.28102494
ProActa,T30,-47.47089282
ProActa,T30.0,-46.63719342
ProActa,S61.20,8.306735053
ProActa,S81,8.294667448
ProActa,S81.0,3.323433988
ProActa,S81.00,1.662355119
ProActa,T20.3,-43.32356221
ProActa,I25.5,159.3252548
ProActa,I48.2,273.2870013
ProActa,I34,93.94959909
ProActa,I34.0,76.77479851
ProActa,J90-J94,604.1952588
ProActa,J90,561.6712091
ProActa,I71.4,7.46634367
ProActa,I25.2,228.47503
ProActa,E66.01,-26.38161253
ProActa,I38,8.307107028
ProActa,D72.1,34.82424211
ProActa,Z95.5,171.4194336
ProActa,I69,120.9502128
ProActa,I69.3,110.3963619
ProActa,I69.39,57.11510817
ProActa,I30,3.324128494
ProActa,R60,162.1198794
ProActa,R60.9,-48.20185602
ProActa,C78.2,46.41529336
ProActa,C79.5,429.5601927
ProActa,C79.51,429.5666607
ProActa,N32,116.8016584
ProActa,N32.8,82.48782356
ProActa,N32.89,73.57653246
ProActa,J91,187.4244609
ProActa,J91.0,144.2801015
ProActa,G47.00,47.47232452
ProActa,R97-R97,24.0671041
ProActa,R97,24.0671041
ProActa,G89.3,739.2609406
ProActa,C34.3,92.53707086
ProActa,C34.31,24.06198324
ProActa,I82.402,0
ProActa,R13,513.9901023
ProActa,R13.1,513.9901023
ProActa,R13.10,468.8371507
ProActa,B35-B49,312.1763895
ProActa,B37,241.4821519
ProActa,B37.2,12.44825915
ProActa,M86,19.04541683
ProActa,M86.2,8.304595864
ProActa,M86.27,4.154835838
ProActa,M86.272,0.831217737
ProActa,M86.1,5.813082613
ProActa,M86.17,4.984743653
ProActa,M86.172,-3.325352398
ProActa,M86.9,22.39473763
ProActa,E08,24.0388803
ProActa,E08.2,4.155099339
ProActa,E08.22,1.66242952
ProActa,E08.0,5.814840945
ProActa,E08.00,5.814949466
ProActa,E11.62,38.90192137
ProActa,E11.621,33.97157798
ProActa,L03.1,12.36525189
ProActa,L03.11,9.069536133
ProActa,L03.119,-15.80170917
ProActa,L97.524,9.138978836
ProActa,L97.50,4.153518073
ProActa,L97.509,5.814667307
ProActa,L97.51,29.01414724
ProActa,L97.512,-9.144233556
ProActa,F01.51,17.43573153
ProActa,F03.91,21.58004022
ProActa,L97.2,8.301742716
ProActa,L97.21,11.62527405
ProActa,L97.212,0.831034801
ProActa,L97.213,-0.831322916
ProActa,B37.0,204.429348
ProActa,G93.4,652.0591626
ProActa,G93.41,346.9886427
ProActa,E11.5,105.3982325
ProActa,E11.51,117.1321202
ProActa,M62.82,12.4535616
ProActa,E11.2,257.3265259
ProActa,E11.22,281.1068498
ProActa,J60-J70,503.111753
ProActa,J69,461.7761087
ProActa,J69.0,457.8379722
ProActa,E87.0,271.5299843
ProActa,G40,98.32390379
ProActa,G40.9,74.121849
ProActa,G40.90,59.36410026
ProActa,G40.909,39.62173118
ProActa,T23.23,1.662138095
ProActa,G30-G32,7.434169119
ProActa,G30,52.93393849
ProActa,G30.1,9.960645298
ProActa,F02,40.51982709
ProActa,F02.8,40.51982709
ProActa,F02.80,37.24563775
ProActa,R41.3,-7.454228642
ProActa,J09-J18,790.8664286
ProActa,J18,547.1768357
ProActa,J18.9,512.6166922
ProActa,R10.1,76.7690853
ProActa,R10.13,16.47846054
ProActa,H10-H11,53.6572409
ProActa,H10,28.15141212
ProActa,H10.9,9.135091799
ProActa,R00.0,206.1870397
ProActa,J31,15.75644154
ProActa,J31.0,15.75750264
ProActa,H90.6,7.473576257
ProActa,E78.1,-43.24333257
ProActa,R09,333.0765666
ProActa,R09.8,24.76479404
ProActa,R09.89,-10.78933245
ProActa,R10.12,-4.979869012
ProActa,M54.41,0.827980689
ProActa,M81.0,-6.582231575
ProActa,M45-M49,34.36598051
ProActa,M47,34.62005823
ProActa,M47.8,16.53209497
ProActa,M47.81,10.75754738
ProActa,M47.816,-3.319951759
ProActa,F39,0.828469266
ProActa,R07.8,154.6195006
ProActa,R07.89,68.02945844
ProActa,M51.1,-6.638876996
ProActa,M51.16,2.48949364
ProActa,I95,556.9023306
ProActa,I95.9,394.5618764
ProActa,E11.40,28.97854201
ProActa,M51.27,11.61863209
ProActa,M51.17,-9.143994597
ProActa,R33.9,169.467017
ProActa,N40.0,251.0277375
ProActa,G83,-3.32368973
ProActa,G83.4,-24.13333674
ProActa,O60-O77,46.0986319
ProActa,O60,1.661226272
ProActa,O60.0,0.831075113
ProActa,O60.03,0.831140227
ProActa,Z3A.1,47.80489763
ProActa,Z3A.17,4.153316494
ProActa,O20-O29,42.02916897
ProActa,O26,19.85954343
ProActa,O26.8,17.38777453
ProActa,O26.89,13.26007269
ProActa,O26.891,3.323396778
ProActa,R30,39.53206577
ProActa,R30.0,30.4933986
ProActa,R10.2,62.55557791
ProActa,Z3A.10,3.3234836
ProActa,Z3A.2,55.12394373
ProActa,Z3A.25,5.811844934
ProActa,O99.8,19.86103542
ProActa,O99.89,8.295691891
ProActa,Z3A.16,6.642035788
ProActa,H43-H44,33.82791925
ProActa,H43,25.61134565
ProActa,H43.3,-8.306328375
ProActa,H43.39,-8.306483654
ProActa,H43.393,2.492863401
ProActa,H43.8,18.21796072
ProActa,H43.81,18.22212929
ProActa,H43.812,0
ProActa,H11,31.48321356
ProActa,H40-H42,124.9745476
ProActa,H40,121.7294824
ProActa,H40.0,-3.303469659
ProActa,H40.03,0.83071844
ProActa,H40.033,2.492807587
ProActa,H40.039,-1.662316908
ProActa,H25-H28,-13.94858347
ProActa,H25,-0.822687955
ProActa,H25.1,-1.649900386
ProActa,H25.13,7.442639868
ProActa,R52,-41.49832605
ProActa,Q20-Q28,-213.6222145
ProActa,Q21,-13.2707559
ProActa,Q21.1,2.48947501
ProActa,L02,-33.11384223
ProActa,L02.3,-4.154502848
ProActa,L02.31,-7.479776225
ProActa,N30,42.10897818
ProActa,N30.0,39.70552596
ProActa,N30.00,33.94551702
ProActa,R32,182.0017348
ProActa,S62.3,22.38954769
ProActa,S62.30,8.305650029
ProActa,M17,-3.289913291
ProActa,M17.0,2.484383368
ProActa,G60-G65,45.01266971
ProActa,G62,34.44251457
ProActa,G62.8,9.128814337
ProActa,G62.89,-6.645388191
ProActa,M79.642,-7.451088352
ProActa,M05,-15.77065493
ProActa,M05.7,-9.130328967
ProActa,M05.79,-13.28692821
ProActa,S01.1,-29.94039131
ProActa,S01.11,-29.94207004
ProActa,S01.112,-3.323999995
ProActa,S01.112A,-3.324111683
ProActa,F15,-88.66193827
ProActa,F15.2,1.659531496
ProActa,F15.20,1.660276675
ProActa,F20,-33.16879489
ProActa,F20.9,-11.6051648
ProActa,H15-H22,-38.09591637
ProActa,H18,-10.79389876
ProActa,H18.2,4.153967713
ProActa,H18.20,4.985078498
ProActa,H44,7.471231355
ProActa,H44.1,0
ProActa,R06.09,11.57529685
ProActa,I77,-15.75190883
ProActa,H40.1,17.41541878
ProActa,H40.12,2.491691041
ProActa,H40.121,-1.662316908
ProActa,L08,15.7318383
ProActa,L08.9,34.75914386
ProActa,C15-C26,117.3026011
ProActa,C22,89.96583357
ProActa,C22.0,85.89259681
ProActa,H46-H47,-24.92393754
ProActa,H47,-3.321343146
ProActa,H47.2,-0.830925966
ProActa,H47.20,0
ProActa,M25.611,-23.27914855
ProActa,M25.511,120.8089365
ProActa,G47.9,-0.8293828
ProActa,F43.12,-10.80794871
ProActa,F43.9,-4.986891991
ProActa,M89,114.4144357
ProActa,M89.8,34.769047
ProActa,M89.8X,34.769047
ProActa,M89.8X8,20.75119384
ProActa,J91.8,55.49746619
ProActa,C45-C49,90.00324896
ProActa,C45,15.78053383
ProActa,C45.0,13.29119071
ProActa,G89.1,28.04578569
ProActa,G89.18,39.5932107
ProActa,N17.9,1649.519614
ProActa,R23.2,14.93340372
ProActa,M89.9,52.98270279
ProActa,N20,31.31188827
ProActa,N20.0,24.74525762
ProActa,C79.9,160.3998796
ProActa,C77,409.8127836
ProActa,C77.2,147.4584834
ProActa,E86.1,313.326964
ProActa,K92.1,83.32342097
ProActa,S32.0,22.37304872
ProActa,S32.03,23.23537451
ProActa,S22.43,46.40368244
ProActa,S22.43XA,43.09854223
ProActa,E40-E46,1007.245861
ProActa,E43,412.1120227
ProActa,R45.8,-32.25809106
ProActa,R45.85,-55.54558636
ProActa,R45.851,-30.63878258
ProActa,E87.7,490.4341765
ProActa,E87.70,477.9828392
ProActa,H40.9,119.4974751
ProActa,L90,-9.108453664
ProActa,L90.5,-17.40901112
ProActa,S62.6,11.61172545
ProActa,S62.63,4.983701765
ProActa,N89,4.141529604
ProActa,N89.8,4.970360367
ProActa,O21,4.982529369
ProActa,O21.9,4.153316494
ProActa,Z3A.32,8.295195208
ProActa,Z3A.26,8.302270005
ProActa,O71,3.32282617
ProActa,O71.8,2.492612229
ProActa,O71.82,2.492723864
ProActa,Z37,51.78262857
ProActa,Z37.0,50.97879514
ProActa,O30-O48,54.28509332
ProActa,O35,14.09421716
ProActa,O35.8,5.811497466
ProActa,O35.8XX1,4.153409532
ProActa,N70-N77,33.87103272
ProActa,N76,16.57052495
ProActa,N76.0,14.1010756
ProActa,Z3A.21,10.78408786
ProActa,O99.0,10.78747624
ProActa,O99.01,4.153037368
ProActa,O99.013,2.492733167
ProActa,O23,2.492649441
ProActa,O23.4,1.662069881
ProActa,Z3A.22,7.469891065
ProActa,O26.892,4.153300988
ProActa,R12,-64.06535947
ProActa,O34,4.981114666
ProActa,O34.3,0
ProActa,O34.33,0
ProActa,Z3A.38,15.74098808
ProActa,O36,20.69395117
ProActa,O36.5,4.981449765
ProActa,O36.59,4.981505613
ProActa,O36.592,1.662107089
ProActa,O36.5920,1.6621691
ProActa,Z3A.13,8.301060289
ProActa,O35.9,4.983645943
ProActa,O35.9XX0,4.983832014
ProActa,B95-B97,650.2290843
ProActa,B96,380.6050179
ProActa,B96.8,107.157533
ProActa,B96.89,74.38074111
ProActa,O34.32,0
ProActa,O99.02,7.473018017
ProActa,Z3A.37,15.73620728
ProActa,Z3A.29,6.640174284
ProActa,Z3A.18,4.982529369
ProActa,Z3A.23,7.470198237
ProActa,C77.3,34.79431272
ProActa,C50-C50,-20.66834376
ProActa,C50,-20.66834376
ProActa,C50.4,43.02007964
ProActa,C50.41,43.02056344
ProActa,C50.411,23.21975456
ProActa,Z78,0.829206231
ProActa,Z78.0,0.829206231
ProActa,N60-N65,28.02554349
ProActa,N64,14.06045443
ProActa,N64.8,-19.11637766
ProActa,N64.89,-19.11680646
ProActa,S72.1,20.74786309
ProActa,S72.14,17.43410482
ProActa,S72.142,4.154820338
ProActa,M40-M43,10.69832224
ProActa,M41,-9.947403584
ProActa,M41.9,-4.148586911
ProActa,Q30-Q34,-32.46984476
ProActa,D24,4.983385433
ProActa,D24.1,2.492863401
ProActa,R31.0,105.562929
ProActa,C64-C68,84.08244964
ProActa,C67,56.23298888
ProActa,C67.9,61.1988866
ProActa,C67.0,3.324326896
ProActa,E83,928.1879293
ProActa,E83.5,388.9999951
ProActa,E83.52,205.0801292
ProActa,M84.4,36.47276116
ProActa,H35.30,29.02455965
ProActa,C67.4,4.985710917
ProActa,M84.5,107.4052105
ProActa,C78.0,340.9043916
ProActa,C78.01,308.4125496
ProActa,R64,377.2970294
ProActa,C78.00,223.8484937
ProActa,N13.9,26.55554337
ProActa,G93.8,33.91498003
ProActa,G93.89,77.59109044
ProActa,N13.3,77.65132742
ProActa,N13.30,66.96825998
ProActa,R62,408.2863307
ProActa,R62.7,437.4798938
ProActa,C67.8,24.8932027
ProActa,E46,488.3556933
ProActa,J96.01,846.7281774
ProActa,S29.9,-1.657707869
ProActa,S29.9XXA,-1.657738973
ProActa,S02.5,9.135228216
ProActa,S02.5XXA,10.79582144
ProActa,S09,37.82237806
ProActa,S09.8,21.44954238
ProActa,S09.8XXA,21.45051508
ProActa,G62.9,-18.13310031
ProActa,C43-C44,98.65512265
ProActa,C44,53.65824995
ProActa,C44.2,7.477399032
ProActa,M19.01,-8.275117777
ProActa,M19.011,24.83122825
ProActa,M70,13.2686663
ProActa,M70.6,4.152153339
ProActa,M70.61,4.153394026
ProActa,M25.551,39.51051444
ProActa,M53,1.658195509
ProActa,M53.3,-2.488668874
ProActa,T82.0,5.816880782
ProActa,I51.8,24.06153399
ProActa,I51.89,-19.1335931
ProActa,T82.85,32.34557159
ProActa,T82.857,8.307571971
ProActa,T82.857A,8.307571971
ProActa,I50.22,215.5304939
ProActa,I50.23,243.9347607
ProActa,D24.2,2.492788982
ProActa,S62.31,7.475948292
ProActa,S62.317,3.324339296
ProActa,S89,17.39586392
ProActa,S89.9,17.39723351
ProActa,S89.91,10.78670992
ProActa,S89.91XA,9.958151191
ProActa,S89.92,9.127175996
ProActa,S89.92XA,8.298671334
ProActa,S01.8,19.05513118
ProActa,S01.81,24.02376543
ProActa,S01.81XA,23.19795506
ProActa,S79,-0.830680874
ProActa,S79.9,2.491653814
ProActa,S79.92,4.15384368
ProActa,S76,4.979364321
ProActa,S76.1,4.154432804
ProActa,S76.11,4.154525815
ProActa,E78.2,6.602429501
ProActa,M25.561,49.94925125
ProActa,G40.2,-1.659833913
ProActa,G40.21,-14.12966499
ProActa,G40.219,-14.13040408
ProActa,F10.12,-34.84398397
ProActa,F10.129,-34.01872044
ProActa,M79.641,1.654292958
ProActa,S73,-2.492972483
ProActa,S81.01,0.831096818
ProActa,S60,18.23462903
ProActa,S60.5,7.474413536
ProActa,S60.51,7.475083288
ProActa,S32.4,19.08260333
ProActa,S32.42,0.831041003
ProActa,M45,2.491309435
ProActa,M45.0,0
ProActa,M25.4,34.68973916
ProActa,M25.46,17.38999298
ProActa,M25.461,15.7572079
ProActa,L02.9,6.642680982
ProActa,L02.91,3.322590455
ProActa,M25.57,-12.37632665
ProActa,M25.571,9.097324869
ProActa,H59-H59,-1.662205257
ProActa,H59,-1.662205257
ProActa,R94.4,47.2168185
ProActa,T23.26,-24.96729092
ProActa,E11.311,7.47435772
ProActa,R19.7,499.6593702
ProActa,R10.8,53.68346977
ProActa,R10.84,40.51739379
ProActa,F11.9,-50.6859151
ProActa,F11.90,-45.7210055
ProActa,F10.23,-23.24989224
ProActa,F10.239,-21.59356169
ProActa,I50.3,317.5185964
ProActa,I50.32,201.4763721
ProActa,I25.118,-3.318820809
ProActa,I42.2,28.19485338
ProActa,S63.0,0.831028599
ProActa,S42.1,1.661288317
ProActa,S42.11,-2.493344724
ProActa,S42.112,-3.325327588
ProActa,S12,-24.10549697
ProActa,S12.6,6.646079576
ProActa,L49-L54,75.05590909
ProActa,L53,18.23947624
ProActa,L53.9,36.45517701
ProActa,T85,81.81146347
ProActa,T85.7,19.92396535
ProActa,T85.79,15.77711966
ProActa,T85.79XA,13.28821621
ProActa,C50.9,5.790565914
ProActa,C50.91,1.654866183
ProActa,C50.911,3.318493656
ProActa,D25,28.08484919
ProActa,D25.1,13.26275572
ProActa,F22,-44.10083767
ProActa,F45,46.38756076
ProActa,F45.8,1.6614124
ProActa,B85-B89,6.637964593
ProActa,B86,0.830820806
ProActa,F25,-59.84573355
ProActa,F25.9,-19.09649905
ProActa,L60.3,10.7765003
ProActa,B35,14.86434231
ProActa,B35.3,-12.44371784
ProActa,G44,-9.104991039
ProActa,G44.2,-24.92878957
ProActa,G44.20,-4.984788045
ProActa,G44.209,-4.153975274
ProActa,N91,14.1010756
ProActa,N91.2,7.472124742
ProActa,B37.3,13.2686663
ProActa,K62,13.19545918
ProActa,K62.8,19.0461313
ProActa,K62.89,18.22670674
ProActa,K59.01,-40.78587833
ProActa,J00-J06,136.9517255
ProActa,J00,-6.650627097
ProActa,M79.672,-41.3597342
ProActa,S39.92,2.490937077
ProActa,S39.92XA,2.491030172
ProActa,R22,35.34012157
ProActa,R22.4,45.53533751
ProActa,R22.42,18.25830616
ProActa,B85,1.661052532
ProActa,B85.1,4.154246774
ProActa,C20,-56.65150179
ProActa,F50-F59,23.95327819
ProActa,F50,7.474860045
ProActa,H25.11,-5.809367065
ProActa,H00,-12.46805316
ProActa,H00.1,0.830935564
ProActa,Z94,-110.8544187
ProActa,Z94.7,-39.95664525
ProActa,K40,3.314677641
ProActa,K40.9,0
ProActa,K40.90,0.829423769
ProActa,I81,7.47273888
ProActa,J30.9,11.59480995
ProActa,K74,218.6235124
ProActa,K74.6,217.9457211
ProActa,K74.60,196.3898692
ProActa,I85,27.34788368
ProActa,I85.1,55.4804695
ProActa,I85.10,65.39161762
ProActa,K29,31.35025547
ProActa,K29.0,-9.145564777
ProActa,K29.00,-11.64184818
ProActa,K12,138.2394104
ProActa,K12.2,4.154355292
ProActa,B95,208.0206488
ProActa,B95.6,33.13703431
ProActa,B95.61,19.91392541
ProActa,K04,17.41776383
ProActa,K04.7,16.59119381
ProActa,F33.9,4.146270309
ProActa,M27,-14.12908424
ProActa,M27.2,6.644665783
ProActa,S51,16.59305455
ProActa,S51.8,2.491728268
ProActa,S51.81,0
ProActa,S51.811,3.324004486
ProActa,C40-C41,-62.51301069
ProActa,C41,-64.19491556
ProActa,R10.11,58.59840959
ProActa,C41.0,-3.325426825
ProActa,G89.11,-2.493288892
ProActa,F40,32.30484296
ProActa,F40.2,36.47330626
ProActa,F40.29,-0.831242302
ProActa,F40.298,-0.831242302
ProActa,R41.9,-0.830718108
ProActa,E20-E35,294.7837086
ProActa,E23,-3.320622682
ProActa,E23.7,0
ProActa,E23.6,2.492426159
ProActa,E27,125.9664339
ProActa,E27.9,14.11219997
ProActa,G95,-61.56721643
ProActa,G95.0,-22.46712428
ProActa,K42,42.21804357
ProActa,K42.9,34.78663084
ProActa,R41.89,-60.6420514
ProActa,I63.0,-10.81246647
ProActa,I70,106.2345615
ProActa,I70.0,46.37108634
ProActa,I67.1,-12.45803601
ProActa,I63.9,60.31393162
ProActa,I49.1,32.35185136
ProActa,I35.8,23.22834689
ProActa,R47.1,51.31521788
ProActa,R68.83,19.91377663
ProActa,F11.23,-5.814846175
ProActa,R00.1,116.7225189
ProActa,R18,477.7815142
ProActa,R18.8,432.8719993
ProActa,M54.3,-18.26615187
ProActa,M54.31,-1.661063481
ProActa,L28.0,4.153223454
ProActa,S33,0.830929362
ProActa,L91,-12.44539773
ProActa,L91.0,-13.29259609
ProActa,M48,-3.305030598
ProActa,M48.0,-57.23751402
ProActa,M48.02,-48.99261787
ProActa,M25.7,9.113066719
ProActa,M25.78,5.807521756
ProActa,M43,-1.653135311
ProActa,M43.6,0.830923159
ProActa,K40.2,2.492147027
ProActa,K40.20,2.492212161
ProActa,K59.09,7.460418106
ProActa,S30,6.63856054
ProActa,S30.0,-2.493065548
ProActa,S30.0XXA,-2.493074855
ProActa,M65-M67,-31.4381065
ProActa,M65,8.279222709
ProActa,M65.8,-1.661392446
ProActa,M75.11,4.982082666
ProActa,M75.112,3.3234836
ProActa,K64,64.81515477
ProActa,K64.9,38.10115171
ProActa,R10.3,54.90224496
ProActa,R10.31,13.23196623
ProActa,K62.5,-12.44446449
ProActa,N95.1,-1.660808951
ProActa,O72,4.98092849
ProActa,O99.2,9.120961159
ProActa,O99.28,5.810063932
ProActa,O85-O92,9.954203957
ProActa,O86,0
ProActa,O26.6,0.83115573
ProActa,O90,5.811128258
ProActa,O90.8,1.661176633
ProActa,O90.81,0
ProActa,O99.21,3.321597776
ProActa,O99.4,4.984799462
ProActa,O99.3,14.087672
ProActa,O99.35,5.81440684
ProActa,R22.2,4.150958811
ProActa,S13,5.807000141
ProActa,S13.4,13.2719929
ProActa,S13.4XXA,13.27328359
ProActa,R53.1,-4.951973041
ProActa,R20,27.06865828
ProActa,R20.2,-20.67428068
ProActa,M79.65,-21.60544678
ProActa,M79.652,-42.45505503
ProActa,R20.0,52.72248031
ProActa,L03.2,10.79203267
ProActa,L03.21,9.134239148
ProActa,L03.211,9.134273256
ProActa,J35,10.79058128
ProActa,S09.9,-20.72724345
ProActa,S09.90,-24.89106701
ProActa,S09.90XA,-24.06796372
ProActa,S29.011,4.155114838
ProActa,S46.8,1.661697756
ProActa,S46.81,1.661734972
ProActa,S46.812,0.831124724
ProActa,S29.011D,0
ProActa,F51,13.23599948
ProActa,F51.0,10.76102537
ProActa,F51.04,9.959342488
